,VR experience,gameplay,graphics,optimization,control,plot,character design,game atmosphere,combat,game content,price
2021-06,0.0071633237822349575,0.05730659025787966,0.06876790830945559,0.012893982808022923,0.01002865329512894,0.12320916905444126,0.07306590257879657,0.008595988538681949,0.07020057306590258,0.024355300859598854,0.015759312320916905
2021-05,0.01054481546572935,0.050966608084358524,0.07205623901581722,0.014059753954305799,0.014059753954305799,0.12390158172231985,0.0421792618629174,0.016695957820738138,0.05272407732864675,0.022847100175746926,0.013181019332161687
2021-04,0.005859375,0.041015625,0.056640625,0.01171875,0.0068359375,0.1064453125,0.0517578125,0.017578125,0.0380859375,0.01953125,0.0126953125
2021-03,0.0026246719160104987,0.06124234470691164,0.05249343832020997,0.02099737532808399,0.005249343832020997,0.1216097987751531,0.0647419072615923,0.016622922134733157,0.04374453193350831,0.016622922134733157,0.021872265966754154
2021-02,0.005484460694698354,0.054844606946983544,0.07312614259597806,0.02010968921389397,0.008226691042047532,0.12705667276051189,0.06489945155393052,0.02376599634369287,0.06855575868372943,0.024680073126142597,0.012797074954296161
2021-01,0.007371007371007371,0.056511056511056514,0.06142506142506143,0.002457002457002457,0.013513513513513514,0.11240786240786241,0.04484029484029484,0.016584766584766583,0.036855036855036855,0.018427518427518427,0.019656019656019656
2020-12,0.0020408163265306124,0.055782312925170066,0.05782312925170068,0.008843537414965987,0.007482993197278911,0.10952380952380952,0.03945578231292517,0.01904761904761905,0.030612244897959183,0.014285714285714285,0.011564625850340135
2020-11,0.007075471698113208,0.04874213836477988,0.054245283018867926,0.0047169811320754715,0.0023584905660377358,0.10927672955974843,0.03930817610062893,0.01650943396226415,0.03223270440251572,0.018867924528301886,0.014150943396226415
2020-10,0.006561679790026247,0.06430446194225722,0.07874015748031496,0.010498687664041995,0.009186351706036745,0.12860892388451445,0.03805774278215223,0.011811023622047244,0.03412073490813648,0.02230971128608924,0.006561679790026247
2020-09,0.011627906976744186,0.07122093023255814,0.06831395348837209,0.020348837209302327,0.007267441860465116,0.12936046511627908,0.05232558139534884,0.01744186046511628,0.036337209302325583,0.02616279069767442,0.015988372093023256
2020-08,0.006396588486140725,0.07249466950959488,0.09808102345415778,0.010660980810234541,0.017057569296375266,0.11194029850746269,0.05543710021321962,0.011727078891257996,0.060767590618336885,0.042643923240938165,0.023454157782515993
2020-07,0.010236724248240563,0.062060140754958415,0.07741522712731926,0.016634676903390915,0.008317338451695458,0.12923864363403711,0.0582213691618682,0.01215611004478567,0.06397952655150352,0.035188739603326934,0.012795905310300703
2020-06,0.00496031746031746,0.05952380952380952,0.08134920634920635,0.013888888888888888,0.007936507936507936,0.11408730158730158,0.041666666666666664,0.007936507936507936,0.05654761904761905,0.026785714285714284,0.01488095238095238
2020-05,0.007832898172323759,0.06962576153176675,0.08442123585726719,0.01392515230635335,0.015665796344647518,0.13315926892950392,0.05918189730200174,0.014795474325500435,0.06440382941688425,0.026979982593559618,0.015665796344647518
2020-04,0.010365029292474088,0.05858494817485354,0.05362776025236593,0.009914375844975214,0.006309148264984227,0.12483100495718792,0.050473186119873815,0.013970256872465074,0.039206849932401984,0.02433528616493916,0.007210455159981974
2020-03,0.014432029795158287,0.05307262569832402,0.059124767225325885,0.015828677839851025,0.011638733705772812,0.12756052141527002,0.030726256983240222,0.012569832402234637,0.03398510242085661,0.03026070763500931,0.008379888268156424
2020-02,0.011807447774750226,0.06630336058128973,0.07720254314259764,0.012715712988192553,0.008174386920980926,0.1298819255222525,0.05267938237965486,0.005449591280653951,0.04268846503178928,0.018165304268846504,0.007266121707538601
2020-01,0.005917159763313609,0.04363905325443787,0.051775147928994084,0.011834319526627219,0.005177514792899409,0.11612426035502958,0.03920118343195266,0.008136094674556213,0.05251479289940828,0.025887573964497042,0.011834319526627219
2019-12,0.01310344827586207,0.04551724137931035,0.0703448275862069,0.009655172413793104,0.014482758620689656,0.13034482758620689,0.05310344827586207,0.012413793103448275,0.04689655172413793,0.020689655172413793,0.013793103448275862
2019-11,0.012846517917511832,0.04665314401622718,0.04935767410412441,0.006085192697768763,0.006085192697768763,0.10818120351588911,0.029749830966869506,0.005409060175794456,0.04192021636240703,0.01757944557133198,0.008113590263691683
2019-10,0.007751937984496124,0.06976744186046512,0.10852713178294573,0.031007751937984496,0.015503875968992248,0.1744186046511628,0.07751937984496124,0.011627906976744186,0.10852713178294573,0.04263565891472868,0.027131782945736434
2019-09,0.004166666666666667,0.06666666666666667,0.16666666666666666,0.004166666666666667,0.004166666666666667,0.175,0.07916666666666666,0.025,0.05416666666666667,0.03333333333333333,0.0125
2019-08,0.003952569169960474,0.06719367588932806,0.07905138339920949,0.019762845849802372,0.0,0.12648221343873517,0.05138339920948617,0.019762845849802372,0.023715415019762844,0.02766798418972332,0.019762845849802372
2019-07,0.0,0.05198776758409786,0.07543323139653414,0.01529051987767584,0.0061162079510703364,0.12844036697247707,0.03669724770642202,0.0061162079510703364,0.04281345565749235,0.024464831804281346,0.022426095820591234
2019-06,0.0,0.06559571619812583,0.0642570281124498,0.0107095046854083,0.009370816599732263,0.13386880856760375,0.038821954484605084,0.008032128514056224,0.024096385542168676,0.014725568942436412,0.012048192771084338
2019-05,0.0035714285714285713,0.11071428571428571,0.125,0.02857142857142857,0.017857142857142856,0.19642857142857142,0.05714285714285714,0.007142857142857143,0.08214285714285714,0.03571428571428571,0.02857142857142857
2019-04,0.004524886877828055,0.06787330316742081,0.07692307692307693,0.013574660633484163,0.01809954751131222,0.17194570135746606,0.09954751131221719,0.04072398190045249,0.08597285067873303,0.04072398190045249,0.027149321266968326
2019-03,0.01444043321299639,0.05776173285198556,0.10469314079422383,0.021660649819494584,0.0,0.11913357400722022,0.036101083032490974,0.0036101083032490976,0.036101083032490974,0.039711191335740074,0.02888086642599278
2019-02,0.0,0.09225092250922509,0.08118081180811808,0.01845018450184502,0.014760147601476014,0.13284132841328414,0.08118081180811808,0.0036900369003690036,0.07011070110701106,0.033210332103321034,0.03690036900369004
2019-01,0.0,0.054313099041533544,0.09904153354632587,0.009584664536741214,0.006389776357827476,0.1501597444089457,0.054313099041533544,0.01597444089456869,0.051118210862619806,0.038338658146964855,0.019169329073482427
2018-12,0.0033112582781456954,0.07947019867549669,0.09933774834437085,0.009933774834437087,0.019867549668874173,0.17880794701986755,0.06291390728476821,0.013245033112582781,0.056291390728476824,0.03642384105960265,0.03642384105960265
2018-11,0.0011890606420927466,0.0713436385255648,0.06064209274673008,0.005945303210463734,0.01070154577883472,0.1272294887039239,0.057074910820451845,0.020214030915576695,0.029726516052318668,0.015457788347205707,0.01070154577883472
2018-10,0.005681818181818182,0.13636363636363635,0.07954545454545454,0.0,0.017045454545454544,0.26704545454545453,0.0625,0.028409090909090908,0.06818181818181818,0.022727272727272728,0.03409090909090909
2018-09,0.0,0.05963302752293578,0.0871559633027523,0.03211009174311927,0.01834862385321101,0.16055045871559634,0.05504587155963303,0.0045871559633027525,0.03211009174311927,0.045871559633027525,0.0045871559633027525
2018-08,0.011363636363636364,0.1553030303030303,0.13636363636363635,0.041666666666666664,0.030303030303030304,0.23484848484848486,0.06439393939393939,0.015151515151515152,0.09090909090909091,0.03409090909090909,0.030303030303030304
2018-07,0.0,0.15330188679245282,0.1179245283018868,0.07075471698113207,0.01179245283018868,0.25943396226415094,0.14386792452830188,0.02122641509433962,0.11556603773584906,0.04245283018867924,0.04716981132075472
2018-06,0.0028011204481792717,0.09523809523809523,0.1092436974789916,0.014005602240896359,0.014005602240896359,0.19327731092436976,0.09243697478991597,0.03081232492997199,0.0784313725490196,0.014005602240896359,0.0392156862745098
2018-05,0.0035842293906810036,0.07526881720430108,0.12544802867383512,0.021505376344086023,0.017921146953405017,0.17204301075268819,0.11827956989247312,0.010752688172043012,0.08243727598566308,0.025089605734767026,0.021505376344086023
2018-04,0.0,0.09215017064846416,0.09215017064846416,0.010238907849829351,0.017064846416382253,0.17064846416382254,0.10238907849829351,0.023890784982935155,0.07508532423208192,0.07508532423208192,0.034129692832764506
2018-03,0.002331002331002331,0.10256410256410256,0.09090909090909091,0.023310023310023312,0.004662004662004662,0.15151515151515152,0.07925407925407925,0.016317016317016316,0.06526806526806526,0.027972027972027972,0.030303030303030304
2018-02,0.002785515320334262,0.0807799442896936,0.055710306406685235,0.008356545961002786,0.013927576601671309,0.21448467966573817,0.0947075208913649,0.016713091922005572,0.0807799442896936,0.033426183844011144,0.019498607242339833
2018-01,0.0017761989342806395,0.10124333925399645,0.11012433392539965,0.023090586145648313,0.015985790408525755,0.25044404973357015,0.08880994671403197,0.02486678507992895,0.09769094138543517,0.03907637655417407,0.03197158081705151
